Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,Start_Year,End_Year
2008/09,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,1400.0,2008,9
2008/09,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,2400.0,2008,9
2008/09,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,43600.0,2008,9
2008/09,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,11000.0,2008,9
2008/09,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,12100.0,2008,9
2008/09,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,19700.0,2008,9
2008/09,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3200.0,2008,9
2008/09,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,6700.0,2008,9
2008/09,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600.0,2008,9
2008/09,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,400.0,2008,9
2008/09,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,5500.0,2008,9
2008/09,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Female,2200.0,2008,9
2008/09,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Female,1100.0,2008,9
2008/09,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Female,6600.0,2008,9
2008/09,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Female,5100.0,2008,9
2008/09,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Female,600.0,2008,9
2007/08,All codes,All admissions,All admissions,Number of admissions,Unknown,8869965.0,2007,8
2007/08,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Unknown,1438801.0,2007,8
2007/08,C00-D48,All cancers,All cancers,Number of admissions,Unknown,1322266.0,2007,8
2007/08,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Unknown,419744.0,2007,8
2007/08,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Unknown,851332.0,2007,8
2007/08,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Unknown,1093242.0,2007,8
2007/08,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Unknown,81887.0,2007,8
2007/08,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Unknown,15722.0,2007,8
2007/08,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Unknown,32864.0,2007,8
2007/08,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Unknown,4528.0,2007,8
2007/08,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Unknown,6588.0,2007,8
2007/08,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Unknown,80829.0,2007,8
2007/08,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Unknown,11823.0,2007,8
2007/08,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Unknown,23339.0,2007,8
2007/08,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Unknown,21662.0,2007,8
2007/08,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Unknown,10847.0,2007,8
2007/08,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Unknown,32539.0,2007,8
2007/08,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,5674.0,2007,8
2007/08,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,100267.0,2007,8
2007/08,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Unknown,97752.0,2007,8
2007/08,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,235222.0,2007,8
2007/08,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,301073.0,2007,8
2007/08,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,38079.0,2007,8
2007/08,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,92322.0,2007,8
2007/08,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,11668.0,2007,8
2007/08,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Unknown,8578.0,2007,8
2007/08,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,23201.0,2007,8
2007/08,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,19970.0,2007,8
2007/08,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Unknown,3561.0,2007,8
2007/08,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Unknown,104753.0,2007,8
2007/08,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Unknown,61897.0,2007,8
2007/08,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Unknown,12156.0,2007,8
2007/08,All codes,All admissions,All admissions,Attributable number,Unknown,440400.0,2007,8
2007/08,C00-D48,All cancers,All cancers,Attributable number,Unknown,161200.0,2007,8
2007/08,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Unknown,105800.0,2007,8
2007/08,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Unknown,138600.0,2007,8
2007/08,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Unknown,16500.0,2007,8
2007/08,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Unknown,67300.0,2007,8
2007/08,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Unknown,10500.0,2007,8
2007/08,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Unknown,22200.0,2007,8
2007/08,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Unknown,3700.0,2007,8
2007/08,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Unknown,800.0,2007,8
2007/08,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Unknown,33700.0,2007,8
2007/08,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Unknown,3100.0,2007,8
2007/08,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Unknown,5100.0,2007,8
2007/08,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Unknown,5400.0,2007,8
2007/08,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Unknown,3900.0,2007,8
2007/08,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Unknown,5600.0,2007,8
2007/08,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,4900.0,2007,8
2007/08,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Unknown,79000.0,2007,8
2007/08,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Unknown,21900.0,2007,8
2007/08,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,35300.0,2007,8
2007/08,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,72600.0,2007,8
2007/08,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,6900.0,2007,8
2007/08,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,14700.0,2007,8
2007/08,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,7200.0,2007,8
2007/08,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Unknown,1900.0,2007,8
2007/08,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,11600.0,2007,8
2007/08,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,3300.0,2007,8
2007/08,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Attributable number,Unknown,1500.0,2007,8
2007/08,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Attributable number,Unknown,11500.0,2007,8
2007/08,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Attributable number,Unknown,6300.0,2007,8
2007/08,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Attributable number,Unknown,600.0,2007,8
2007/08,All codes,All admissions,All admissions,Number of admissions,Male,4123309.0,2007,8
2007/08,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All diseases which can be caused by smoking,All diseases which can be caused by smoking,Number of admissions,Male,797400.0,2007,8
2007/08,C00-D48,All cancers,All cancers,Number of admissions,Male,642115.0,2007,8
2007/08,J00-J99,All respiratory diseases,All respiratory diseases,Number of admissions,Male,213945.0,2007,8
2007/08,I00-I99,All circulatory diseases,All circulatory diseases,Number of admissions,Male,486864.0,2007,8
2007/08,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of admissions,Male,540498.0,2007,8
2007/08,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of admissions,Male,48156.0,2007,8
2007/08,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of admissions,Male,11013.0,2007,8
2007/08,C15,Oesophagus,Cancers which can be caused by smoking,Number of admissions,Male,23468.0,2007,8
2007/08,C32,Larynx,Cancers which can be caused by smoking,Number of admissions,Male,3778.0,2007,8
2007/08,C53,Cervical,Cancers which can be caused by smoking,Number of admissions,Male,13227.0,2007,8
2007/08,C67,Bladder,Cancers which can be caused by smoking,Number of admissions,Male,61945.0,2007,8
2007/08,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of admissions,Male,7793.0,2007,8
2007/08,C16,Stomach,Cancers which can be caused by smoking,Number of admissions,Male,16495.0,2007,8
2007/08,C25,Pancreas,Cancers which can be caused by smoking,Number of admissions,Male,11005.0,2007,8
2007/08,C80,Unspecified Site,Cancers which can be caused by smoking,Number of admissions,Male,4597.0,2007,8
2007/08,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of admissions,Male,18411.0,2007,8
2007/08,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of admissions,Male,3154.0,2007,8
2007/08,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of admissions,Male,51142.0,2007,8
2007/08,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of admissions,Male,50489.0,2007,8
2007/08,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,127041.0,2007,8
2007/08,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,198602.0,2007,8
2007/08,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,22692.0,2007,8
2007/08,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of admissions,Male,44767.0,2007,8
2007/08,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of admissions,Male,9019.0,2007,8
2007/08,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of admissions,Male,5405.0,2007,8
2007/08,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,11860.0,2007,8
2007/08,K50,Crohns Disease,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,8130.0,2007,8
2007/08,K05,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,Number of admissions,Male,1373.0,2007,8
2007/08,H25,Age Related Cataract 45+,Other diseases which can be caused by smoking,Number of admissions,Male,42015.0,2007,8
2007/08,S72.0-S72.2,Hip Fracture 55+,Other diseases which can be caused by smoking,Number of admissions,Male,14958.0,2007,8
2007/08,O03,Spontaneous Abortion,Other diseases which can be caused by smoking,Number of admissions,Male,13227.0,2007,8
2007/08,All codes,All admissions,All admissions,Attributable number,Male,281500.0,2007,8
2007/08,C00-D48,All cancers,All cancers,Attributable number,Male,114100.0,2007,8
2007/08,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,56400.0,2007,8
2007/08,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,96100.0,2007,8
2007/08,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,8400.0,2007,8
2007/08,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,42200.0,2007,8
2007/08,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,8100.0,2007,8
2007/08,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,16400.0,2007,8
2007/08,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,3100.0,2007,8
2007/08,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,13227.0,2007,8
2007/08,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,28000.0,2007,8
